,timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
timeDuration,,,,,,,,,,,,,,,,,,,,,,,,,
nMovements,,,,,,,,,,,,,,,,,,,,,,,,,
movementsDifficulty,,,1.0,-0.3012003477496932,0.058248156841240586,-0.09365814168765652,,-0.05134096836642496,0.025278545378184025,-0.08043856185749582,0.1610766560061418,,-0.025278545378184025,,-0.9081532183729997,,0.029557457304645155,,0.016384594341803536,0.0024633451591567898,0.05545536837915537,-0.03661533355631168,-0.025278545378184025,-0.05545536837915537,-0.0024633451591567898
robotSpeech,,,-0.3012003477496932,1.0,-0.13810171484512623,0.14104932422956085,,0.0,0.0,0.12346308877860353,-0.11255075050543577,,0.0,,0.0,,-0.14712563207588336,,0.0,-0.22619193331698287,-0.17236256333167305,-0.08066927310600519,0.0,0.17236256333167305,0.22619193331698287
acrobaticMovements,,,0.058248156841240586,-0.13810171484512623,1.0,-0.3646203502366523,,0.03377487591321022,-0.01293413281626355,-0.4590339279645676,-0.6352664732271694,,0.01293413281626355,,0.017538264207539622,,-0.02076960652880136,,0.012653227827298002,0.023474421039621576,0.04657219350888076,0.008389614705614602,0.14042772771943282,-0.04657219350888076,-0.08099009652131546
movementsRepetition,,,-0.09365814168765652,0.14104932422956085,-0.3646203502366523,1.0,,0.07329810388333921,0.0019507833282071875,-0.3522391667847006,-0.027512965461012312,,-0.0019507833282071875,,0.05375726721940428,,-0.05405954335954287,,-0.08658554032267314,-0.07131467482827174,-0.02704326612314977,0.07917163262921181,-0.0019507833282071875,0.02704326612314977,0.03488064293580816
movementsTransitionsDuration,,,,,,,,,,,,,,,,,,,,,,,,,
humanMovements,,,-0.05134096836642496,0.0,0.03377487591321022,0.07329810388333921,,1.0,0.020515248496555453,-0.38482001697227075,0.012581892841054812,,-0.020515248496555453,,0.07537783614444091,,0.023987874794980983,,-0.09886183566695658,-0.06711503071905425,-0.06894502533266922,0.06643351902847486,-0.020515248496555453,0.06894502533266922,0.06711503071905425
balance,,,0.025278545378184025,0.0,-0.01293413281626355,0.0019507833282071875,,0.020515248496555453,1.0,0.06513109576573729,-0.06082261327561599,,-1.0,,-0.037113480951260276,,-0.011810813095759059,,0.04867620301279784,-0.03656059900538464,-0.07213564069235202,-0.032709603632875374,0.010101010101010102,0.07213564069235202,0.03656059900538464
speed,,,-0.08043856185749582,0.12346308877860353,-0.4590339279645676,-0.3522391667847006,,-0.38482001697227075,0.06513109576573729,1.0,0.0886130883721421,,-0.06513109576573729,,0.015107760512727497,,0.07421735566129563,,0.13465578384372517,0.059682829373449896,-0.022385890534504,-0.1532299065958918,-0.06513109576573729,0.022385890534504,-0.003445459351547103
bodyPartsCombination,,,0.1610766560061418,-0.11255075050543577,-0.6352664732271694,-0.027512965461012312,,0.012581892841054812,-0.06082261327561599,0.0886130883721421,1.0,,0.06082261327561599,,-0.15657153420356887,,0.012344695140016205,,-0.05427792097883426,-0.03945718896966348,0.036906434078965836,0.06040072125080987,-0.1576882566404859,-0.036906434078965836,0.0917782619922247
musicBPM,,,,,,,,,,,,,,,,,,,,,,,,,
sameStartEndPositionPlace,,,-0.025278545378184025,0.0,0.01293413281626355,-0.0019507833282071875,,-0.020515248496555453,-1.0,-0.06513109576573729,0.06082261327561599,,1.0,,0.037113480951260276,,0.011810813095759059,,-0.04867620301279784,0.03656059900538464,0.07213564069235202,0.032709603632875374,-0.010101010101010102,-0.07213564069235202,-0.03656059900538464
