,subgroup_musicGenre_electronic_0_mean_abs_shap,subgroup_musicGenre_electronic_1_mean_abs_shap,subgroup_musicGenre_folk_0_mean_abs_shap,subgroup_musicGenre_folk_1_mean_abs_shap,subgroup_musicGenre_indie_0_mean_abs_shap,subgroup_musicGenre_indie_1_mean_abs_shap,subgroup_musicGenre_latin_0_mean_abs_shap,subgroup_musicGenre_latin_1_mean_abs_shap,subgroup_musicGenre_pop_0_mean_abs_shap,subgroup_musicGenre_pop_1_mean_abs_shap,subgroup_musicGenre_rap_0_mean_abs_shap,subgroup_musicGenre_rap_1_mean_abs_shap,subgroup_musicGenre_rock_1_mean_abs_shap,subgroup_musicGenre_rock_0_mean_abs_shap
musicBPM,0.06614478320415887,0.07253621823565201,0.06858969179184682,0.06171025304173318,0.06598425018649183,0.08281421496415,0.06913592036670692,0.049332705748728944,0.06823463255479738,0.05809820465161043,0.06759485951882269,0.06313641169474386,0.07369193521789677,0.0659273729620767
sameStartEndPositionPlace,0.005683081977509704,0.005474966976891889,0.005342066303772253,0.006899551585332829,0.005620217393631183,0.005983999320085404,0.005693083749459823,0.005215468826873559,0.005567981056049952,0.006378083253671211,0.005550717629019021,0.00676900206380865,0.0039759520051779115,0.005987774310230617
headMovement,0.004714106303125463,0.004749730277947301,0.004702673383097425,0.004792165863828608,0.004700347396398573,0.004966411573957217,0.00472824060252374,0.0046443824283101546,0.004695762594566636,0.004945254053301422,0.004636105109689115,0.005696160213714968,0.0044044709745914975,0.00478451900949658
armsMovement,0.005601261455653235,0.0045141211612174615,0.0052645557968151934,0.006030907739327979,0.005328794075527624,0.00648027722373996,0.005352384988853249,0.006004549729896322,0.005452798356913074,0.005064979932368542,0.005254122568483706,0.0072789520246929265,0.004743431049938313,0.005551508345465884
handsMovement,0.006971142500022261,0.007725922928263203,0.007033553899254942,0.007375614338594282,0.007114070137572905,0.006933816037112307,0.007112744245282285,0.006985915309472301,0.007339815622427919,0.004899337730163325,0.007113104423807276,0.006955624339508202,0.006741753205812906,0.007173690492454533
legsMovement,0.007476352162156482,0.005912280908923237,0.007014055425053995,0.008003756790956,0.007194969105180702,0.00737038794272672,0.007290287818127374,0.006431003288952406,0.007024413692493881,0.008898137433869555,0.007204225959832305,0.007252662447575364,0.007554094509329636,0.007137600596755636
feetMovement,0.011415429419604724,0.010894428094785377,0.011516428850107983,0.010545335357907155,0.011408718331923095,0.010301909072465254,0.01149136489741871,0.009763756370162122,0.011101650803987784,0.013391187456788543,0.010932714590426664,0.015890058911855312,0.011664894297082763,0.011257059192100839
musicGenre_electronic,0.0013389609011236535,0.004871681526211824,0.0020803118590008406,0.0013896699601152061,0.0020048438776488,0.0012024723308661578,0.0020374514558887924,0.0010704212906965749,0.002040798205878248,0.0010626477500839083,0.001947326623863402,0.0019170399694515997,0.0012751551955866333,0.0020813229224590887
musicGenre_folk,0.006019179579717882,0.003914082847454637,0.003672095515463134,0.013803058750127526,0.005797149276251644,0.003935129751687044,0.005864985926037319,0.0037027266767878557,0.005774071467003315,0.0045908385259757585,0.005822913804082014,0.0037457160111002597,0.0031792114164004323,0.006162924192131272
musicGenre_indie,0.0032993517640457107,0.0005819766687213374,0.003372876476416044,0.0006201097054990136,0.0005924464886331328,0.03059812902013156,0.0030596859495440605,0.0006930940472907759,0.0030665732225132387,0.0006860621639494759,0.00303025845432466,0.0005473000340049007,0.0005146100495321191,0.0033054380134723777
musicGenre_latin,0.004087587303909868,0.001504229388074886,0.004145873553677083,0.001588106115116098,0.003826683690447363,0.001386695926535282,0.00153674739749445,0.023564993570302655,0.0038449203338213225,0.0017998248545134873,0.003824172814077314,0.0015593581693531843,0.0014001393863257144,0.0041015287848395875
musicGenre_pop,0.002986336021348084,0.0017923145473404704,0.0030502302833216033,0.0016795246929023923,0.0027659651017524025,0.002974351373852073,0.0029462615462943387,0.0012245867711960562,0.0017505671382404943,0.012268814473289107,0.0028861671471790405,0.0015673960954694958,0.0017929682063787093,0.002982848909678755
musicGenre_rap,0.0021582635820457784,0.0011037429898338557,0.0021949879052492456,0.0010849446192937543,0.002024453992120811,0.001394146046973077,0.0021028282070125093,0.0007917744185778713,0.0020577991504635513,0.001237364517258985,0.0011210605222565484,0.011913244274965644,0.0012014336197400306,0.00213540658412328
musicGenre_rock,0.013112771238033973,0.007622210782495415,0.013172380582613332,0.008064061563156926,0.012449749067878756,0.008716899268798269,0.012689000001416892,0.007275092230888511,0.012511098006431621,0.009041116726896472,0.012590241161762357,0.007306357167653495,0.03319373221156086,0.007889664878307067
