,timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
sameStartEndPositionPlace,,,-0.20220825614456236,-0.23149620065012302,-0.0305147633449815,-0.11923675118720722,,0.07153274053328708,-0.2090396586546044,-0.0019804296760945537,,,1.0,0.05171646579181315,0.008062727553283647,-0.21741649380929362,0.21741649380929362,-0.07256238089738538,0.11976053120367465,-0.19915189236807804,-0.05353223476458141,0.016265136650813958,0.05344708502478708,-0.12812617946497487,0.07256238089738538
headMovement,,,-0.11690202466680381,0.11716676528988368,-0.7655240758009445,-0.001016001016001524,,0.1042993379918047,-0.17389715077200235,-0.5126073609233524,,,0.05171646579181315,1.0,-0.024382642893486076,-0.042373658419991043,0.042373658419991043,-0.021549920950447166,-0.08167611811326676,0.032824297696291325,0.1517923411034906,-0.10664047563819612,-0.10344430193978034,0.07590466116925704,0.021549920950447166
armsMovement,,,-0.42400647489843485,-0.16086592596083965,-0.08376141477111976,0.11329425562573761,,-0.0482985373828099,-0.09363955986777374,0.14057115033896894,,,0.008062727553283647,-0.024382642893486076,1.0,0.08772185931332856,-0.08772185931332856,-0.05425346020230712,-0.06199500727905732,-0.03468643960704081,0.04656932631034001,-0.06541390076570616,-0.027781678845725036,0.05315296545433755,0.05425346020230712
handsMovement,,,-0.0858249008756915,0.1840568185321498,-0.05523582034690052,-0.05405484375805132,,0.01559172039535997,0.15801851743453288,0.18483138757618495,,,-0.21741649380929362,-0.042373658419991043,0.08772185931332856,1.0,-1.0,0.011465319341501828,-0.11546193570596386,-0.15320585593773658,-0.07890133697565387,0.029741499918088794,0.07016036604057634,0.13689478503254243,-0.011465319341501828
legsMovement,,,0.0858249008756915,-0.1840568185321498,0.05523582034690052,0.05405484375805132,,-0.01559172039535997,-0.15801851743453288,-0.18483138757618495,,,0.21741649380929362,0.042373658419991043,-0.08772185931332856,-1.0,1.0,-0.011465319341501828,0.11546193570596386,0.15320585593773658,0.07890133697565387,-0.029741499918088794,-0.07016036604057634,-0.13689478503254243,0.011465319341501828
feetMovement,,,0.14378121068502805,-0.015120897635788388,-0.044023546379880346,0.0,,-0.18594589926220545,0.10013854865061475,-0.20444272988899861,,,-0.07256238089738538,-0.021549920950447166,-0.05425346020230712,0.011465319341501828,-0.011465319341501828,1.0,0.15128642896093816,-0.04819902649545377,-0.012703446281786705,0.20914408714376495,0.01135316436591659,-0.1538977653014017,-1.0
musicGenre_electronic,,,0.11791202153518285,-0.1701221328902202,0.019047234492324712,0.04503861439057097,,0.11120550651862217,0.07128762751186705,0.08407444517024106,,,0.11976053120367465,-0.08167611811326676,-0.06199500727905732,-0.11546193570596386,0.11546193570596386,0.15128642896093816,1.0,-0.004254260024674129,-0.11687876304951922,-0.08214885991198022,0.08199385185490314,-0.9901712845804673,-0.15128642896093816
musicGenre_folk,,,0.022500075317014662,-0.4598616649730295,0.016737782523736613,0.17525465229102227,,-0.03070312316532516,-0.40868794443627304,-0.08425515772514605,,,-0.19915189236807804,0.032824297696291325,-0.03468643960704081,-0.15320585593773658,0.15320585593773658,-0.04819902649545377,-0.004254260024674129,1.0,0.12337826359931206,-0.07466391735804391,-0.10845299327931368,0.018906733485428717,0.04819902649545377
musicGenre_indie,,,0.06919505540723592,-0.2331354024771032,-0.06059577227200495,-0.04152523477322605,,-0.10523438013963406,-0.05328056608456869,0.032833120173845785,,,-0.05353223476458141,0.1517923411034906,0.04656932631034001,-0.07890133697565387,0.07890133697565387,-0.012703446281786705,-0.11687876304951922,0.12337826359931206,1.0,0.10135678685700994,-0.9746401885334731,0.10810820068848666,0.012703446281786705
musicGenre_latin,,,0.009524986100600846,-0.031066225666269442,0.0875242555808098,-0.6355020756500951,,-0.7122478644541539,0.14378858303710482,-0.06388420700868327,,,0.016265136650813958,-0.10664047563819612,-0.06541390076570616,0.029741499918088794,-0.029741499918088794,0.20914408714376495,-0.08214885991198022,-0.07466391735804391,0.10135678685700994,1.0,-0.16930075643504297,0.09370920820239906,-0.20914408714376495
