loss,mae,val_loss,val_mae
1.6256414651870728,1.0219717025756836,1.4123351573944092,0.9740253686904907
1.23448646068573,0.901294469833374,1.2663711309432983,0.9329323768615723
1.1624960899353027,0.8800274729728699,1.146189570426941,0.8917106986045837
1.1221109628677368,0.8631194233894348,1.2167354822158813,0.9176270365715027
1.0932105779647827,0.8544261455535889,1.1181254386901855,0.8853910565376282
1.0552148818969727,0.837775468826294,1.1629115343093872,0.9014997482299805
1.0429972410202026,0.8353753685951233,1.1106595993041992,0.8846924901008606
1.0309754610061646,0.8316875696182251,1.1888399124145508,0.9116072654724121
1.0344300270080566,0.8320181369781494,1.1020171642303467,0.8822697997093201
1.018367886543274,0.8282155990600586,1.084631085395813,0.8729939460754395
1.0075874328613281,0.822299063205719,1.1261028051376343,0.8911859393119812
1.0012108087539673,0.820537269115448,1.0979392528533936,0.8806673884391785
1.0005425214767456,0.8195886015892029,1.1029069423675537,0.8811686038970947
0.9995614290237427,0.8185715675354004,1.1049110889434814,0.8833363652229309
0.9808356165885925,0.8116373419761658,1.045792818069458,0.854080319404602
0.986582338809967,0.8141242265701294,1.079513669013977,0.8719616532325745
0.9832473397254944,0.8153234124183655,1.1119142770767212,0.8862718343734741
0.9809520244598389,0.8122768998146057,1.076712965965271,0.870818555355072
0.9757003784179688,0.8095521330833435,1.0345690250396729,0.8448076844215393
0.9705037474632263,0.8062565922737122,1.0637037754058838,0.8643272519111633
0.9775851964950562,0.809770405292511,1.0483860969543457,0.8550222516059875
0.9870290756225586,0.8138883709907532,1.0628948211669922,0.8624200820922852
0.9636839628219604,0.8030685782432556,1.0788413286209106,0.8717000484466553
0.9707295298576355,0.8101974129676819,1.08388090133667,0.8726609349250793
0.9636229276657104,0.8054950833320618,1.0540813207626343,0.85710209608078
0.9629957675933838,0.8057684898376465,1.0562570095062256,0.857317328453064
0.9503286480903625,0.799701452255249,1.062466025352478,0.8634896278381348
0.9520542025566101,0.8027871251106262,1.0573025941848755,0.8603922128677368
0.9520615339279175,0.7993495464324951,1.0584583282470703,0.8590847849845886
0.9477106928825378,0.7980005145072937,1.0430407524108887,0.8519090414047241
0.9456906318664551,0.8018378019332886,1.056599497795105,0.8588265180587769
0.938389241695404,0.7939170598983765,1.044562816619873,0.8487933874130249
0.9427546262741089,0.7950979471206665,1.0616997480392456,0.8602763414382935
0.934829831123352,0.7959200143814087,1.0491329431533813,0.8551813364028931
0.9420033097267151,0.7948040962219238,1.0573807954788208,0.858910083770752
0.9376595616340637,0.7937554121017456,1.049981713294983,0.8540799021720886
0.931925356388092,0.7926695346832275,1.0492514371871948,0.8544169068336487
0.9346938729286194,0.7939879894256592,1.047709345817566,0.8546525239944458
0.9270766377449036,0.7876097559928894,1.087114930152893,0.8708858489990234
