loss,mae,val_loss,val_mae
2.6521921157836914,1.3046334981918335,1.550428032875061,1.034663438796997
1.689072608947754,1.074407935142517,1.4344589710235596,0.9955819845199585
1.5370070934295654,1.0229424238204956,1.4311867952346802,1.0074783563613892
1.497760534286499,1.012790560722351,1.3495625257492065,0.9677690267562866
1.4627233743667603,0.9989168643951416,1.4275150299072266,1.0103096961975098
1.4110790491104126,0.9854936599731445,1.354895830154419,0.9839785099029541
1.3858798742294312,0.9768017530441284,1.387862205505371,0.9977262020111084
1.3712128400802612,0.9732925891876221,1.377221941947937,0.9958080053329468
1.3729521036148071,0.9732210040092468,1.3572713136672974,0.9876489043235779
1.3521205186843872,0.9665516018867493,1.4131786823272705,1.0103235244750977
1.3225622177124023,0.9553088545799255,1.3472145795822144,0.9843541383743286
1.3141928911209106,0.9504727721214294,1.3968271017074585,1.007343053817749
1.300940990447998,0.9482437372207642,1.3279746770858765,0.9814819097518921
1.2915098667144775,0.9451359510421753,1.34096360206604,0.9836381673812866
1.2832434177398682,0.9385285377502441,1.3322402238845825,0.9839865565299988
1.2891626358032227,0.9443329572677612,1.3562766313552856,0.9950146079063416
1.2838246822357178,0.9396868348121643,1.2928475141525269,0.9621307849884033
1.2803786993026733,0.9392563104629517,1.3363269567489624,0.9855794906616211
1.2631686925888062,0.9299932718276978,1.3696435689926147,1.0025898218154907
1.2677885293960571,0.9329670667648315,1.3011744022369385,0.9706651568412781
1.2611604928970337,0.9295661449432373,1.301007628440857,0.9697775840759277
1.2597569227218628,0.9332407712936401,1.2800981998443604,0.9568788409233093
1.255142331123352,0.9285061359405518,1.2906334400177002,0.9638742208480835
1.251752495765686,0.9272427558898926,1.367247462272644,1.0032448768615723
1.2576218843460083,0.9314834475517273,1.3548877239227295,0.9938825368881226
1.2402220964431763,0.9222140908241272,1.2961865663528442,0.9671137928962708
1.2404283285140991,0.9244441390037537,1.3915671110153198,1.0125905275344849
1.2421910762786865,0.9232281446456909,1.29084312915802,0.9641326665878296
1.241364598274231,0.9263041019439697,1.3018479347229004,0.9684356451034546
1.226318359375,0.9179116487503052,1.2826008796691895,0.9570536613464355
1.23354971408844,0.9214423298835754,1.2758893966674805,0.9507917761802673
1.215920090675354,0.9110198020935059,1.3512014150619507,0.9922561049461365
1.2233916521072388,0.9132174253463745,1.289546251296997,0.9651053547859192
1.2111319303512573,0.9133086800575256,1.3029612302780151,0.9677606821060181
1.2142950296401978,0.9134087562561035,1.270186185836792,0.9469856023788452
1.214520812034607,0.9109023213386536,1.3469752073287964,0.9876639246940613
1.206589937210083,0.9087719917297363,1.2888191938400269,0.9550037980079651
1.2022117376327515,0.9075518846511841,1.2961561679840088,0.9618765115737915
1.1922529935836792,0.9030172228813171,1.3159594535827637,0.9756755232810974
1.2058415412902832,0.9078492522239685,1.2857141494750977,0.9578563570976257
1.2016373872756958,0.9075348377227783,1.3158689737319946,0.9745121598243713
1.198111891746521,0.9051254987716675,1.3201714754104614,0.9725561738014221
1.1875886917114258,0.8967793583869934,1.3694082498550415,0.9958452582359314
1.190862774848938,0.9032014012336731,1.348428726196289,0.9863545894622803
1.1844203472137451,0.899667501449585,1.309922695159912,0.9681538939476013
1.1794826984405518,0.8967406153678894,1.3436477184295654,0.9854560494422913
1.174486756324768,0.8966106176376343,1.3218649625778198,0.9754408001899719
1.1772618293762207,0.8983676433563232,1.358678936958313,0.9916223883628845
1.182998776435852,0.8999862670898438,1.3234585523605347,0.9752021431922913
1.1606266498565674,0.8894996643066406,1.3288235664367676,0.9797513484954834
1.170092225074768,0.8960980176925659,1.3283851146697998,0.9774348735809326
1.1560629606246948,0.8883538842201233,1.3555152416229248,0.9903812408447266
1.1726840734481812,0.8950200080871582,1.3202259540557861,0.9756852984428406
1.1659120321273804,0.8923389911651611,1.2967264652252197,0.9607093334197998
1.150766134262085,0.8861317038536072,1.3522640466690063,0.9871767163276672
