loss,mae,val_loss,val_mae
2.642235040664673,1.2906861305236816,1.3973747491836548,0.9804900884628296
1.691203236579895,1.0724403858184814,1.3595517873764038,0.9712319374084473
1.5538800954818726,1.031120777130127,1.331750512123108,0.9595125317573547
1.50462007522583,1.0208889245986938,1.2951375246047974,0.9455752968788147
1.434388518333435,1.000563144683838,1.367150068283081,0.980215847492218
1.423576831817627,0.9985916018486023,1.3450406789779663,0.97122722864151
1.3987390995025635,0.9882128238677979,1.325278878211975,0.9622032642364502
1.3671375513076782,0.9776477217674255,1.2577699422836304,0.9265872836112976
1.332496166229248,0.9681941270828247,1.2552555799484253,0.9244803786277771
1.3271799087524414,0.9662435054779053,1.3029462099075317,0.9512293338775635
1.3168296813964844,0.9610979557037354,1.2572051286697388,0.9241451025009155
1.3078311681747437,0.9605427384376526,1.2555174827575684,0.9220792651176453
1.3031913042068481,0.9561250805854797,1.2631828784942627,0.9289239048957825
1.2977749109268188,0.9557504653930664,1.2559504508972168,0.9219517111778259
1.2977643013000488,0.9556049108505249,1.293406367301941,0.943804919719696
1.2978541851043701,0.9528008103370667,1.2874045372009277,0.9410988092422485
1.2876043319702148,0.9504482746124268,1.2635505199432373,0.9274664521217346
1.2792797088623047,0.9475677609443665,1.253944754600525,0.9224873185157776
1.2734525203704834,0.9443870782852173,1.257273554801941,0.9251641035079956
1.2805235385894775,0.9454288482666016,1.2538577318191528,0.9234438538551331
1.2649364471435547,0.9409170150756836,1.2532273530960083,0.9208784699440002
1.2657848596572876,0.940425455570221,1.2551370859146118,0.9252604842185974
1.269437313079834,0.9425923228263855,1.2527660131454468,0.9242161512374878
1.265332579612732,0.9398033618927002,1.2865649461746216,0.9427556395530701
1.2612982988357544,0.9410205483436584,1.2439796924591064,0.9202249050140381
1.252612829208374,0.9352168440818787,1.2428981065750122,0.9189028739929199
1.2469199895858765,0.9325825572013855,1.246740698814392,0.9231219291687012
1.2482399940490723,0.9336894750595093,1.2491848468780518,0.9249164462089539
1.2383460998535156,0.9299477338790894,1.2479947805404663,0.9234810471534729
1.2458945512771606,0.9349279999732971,1.2431788444519043,0.9208167195320129
1.2430598735809326,0.9336944818496704,1.2552517652511597,0.9282795190811157
1.2375445365905762,0.9303358197212219,1.251572847366333,0.9255357384681702
1.234025478363037,0.9286819696426392,1.2487201690673828,0.9257918000221252
1.2274482250213623,0.9273632764816284,1.2581616640090942,0.9313618540763855
1.2388126850128174,0.9296058416366577,1.2607192993164062,0.9303581118583679
1.2211129665374756,0.9247353076934814,1.2506623268127441,0.9246587157249451
1.2068849802017212,0.9192994832992554,1.2580687999725342,0.9285188317298889
1.2227929830551147,0.9216820597648621,1.2531192302703857,0.9271649122238159
1.2125961780548096,0.9208363890647888,1.248802900314331,0.9258455634117126
1.2100450992584229,0.9193287491798401,1.2510625123977661,0.9281492233276367
1.2005293369293213,0.9146980047225952,1.2596254348754883,0.9309338927268982
1.2198784351348877,0.9221873879432678,1.248602271080017,0.9263023734092712
1.2062253952026367,0.9177219271659851,1.2597829103469849,0.930399477481842
1.1960643529891968,0.9143208861351013,1.2674301862716675,0.9370879530906677
1.1974552869796753,0.9132257699966431,1.2617523670196533,0.9330593943595886
1.1896017789840698,0.9089576005935669,1.2556724548339844,0.9294024109840393
