loss,mae,val_loss,val_mae
2.689089298248291,1.30296790599823,1.3998689651489258,0.9864383935928345
1.6201658248901367,1.0452656745910645,1.3275052309036255,0.9649879932403564
1.5154180526733398,1.0113435983657837,1.3163076639175415,0.9664254784584045
1.4666091203689575,0.9991708993911743,1.3287158012390137,0.9684824347496033
1.4211536645889282,0.9836021065711975,1.2838411331176758,0.9557835459709167
1.4025384187698364,0.9839974641799927,1.280366063117981,0.9518670439720154
1.3559632301330566,0.963233232498169,1.3085463047027588,0.9640358090400696
1.3485790491104126,0.9661918878555298,1.3188927173614502,0.9657485485076904
1.3278945684432983,0.9576804637908936,1.3416976928710938,0.9698238372802734
1.3266149759292603,0.9590974450111389,1.2767014503479004,0.9572351574897766
1.2949726581573486,0.9472599029541016,1.2836145162582397,0.9577847719192505
1.2831923961639404,0.9461624622344971,1.3573315143585205,0.9757899641990662
1.2806216478347778,0.9422882795333862,1.2841635942459106,0.9587247371673584
1.2750338315963745,0.9423722624778748,1.2599583864212036,0.9496490359306335
1.2767831087112427,0.9431635141372681,1.2867412567138672,0.9592767357826233
1.2655130624771118,0.939534068107605,1.318475365638733,0.9686965942382812
1.2736002206802368,0.9413992166519165,1.3480708599090576,0.9764355421066284
1.2576584815979004,0.9374479651451111,1.2487499713897705,0.945709764957428
1.2510192394256592,0.9339132308959961,1.2585506439208984,0.9508453607559204
1.241250991821289,0.9314708709716797,1.3006649017333984,0.9624022245407104
1.229863166809082,0.9219132661819458,1.2667771577835083,0.9564696550369263
1.2374589443206787,0.9284658432006836,1.2757303714752197,0.9564226269721985
1.240393042564392,0.9260919690132141,1.2555181980133057,0.9509740471839905
1.2263802289962769,0.9213812351226807,1.2505313158035278,0.9452037215232849
1.2248764038085938,0.923216700553894,1.2786272764205933,0.9560343623161316
1.2274481058120728,0.9232601523399353,1.2721542119979858,0.9535844326019287
1.2099723815917969,0.9166082143783569,1.2644050121307373,0.9505028128623962
1.2233147621154785,0.9195934534072876,1.2819041013717651,0.9583703875541687
1.2067809104919434,0.9135581851005554,1.2665356397628784,0.9514273405075073
1.2099499702453613,0.9150998592376709,1.284534215927124,0.9594813585281372
1.1987724304199219,0.9112038016319275,1.2762165069580078,0.9543578624725342
1.1946438550949097,0.9093473553657532,1.2722430229187012,0.9514086246490479
1.220729112625122,0.9190900325775146,1.2794286012649536,0.9575454592704773
1.2017205953598022,0.9075219035148621,1.2639422416687012,0.9493591785430908
1.188712239265442,0.9072294235229492,1.265950083732605,0.9491727352142334
1.1894598007202148,0.9050392508506775,1.2692636251449585,0.9507614970207214
1.1875882148742676,0.9057446122169495,1.2802778482437134,0.9562516808509827
1.1877542734146118,0.9050053954124451,1.2731539011001587,0.9531384110450745
