timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
104,20,3,1,3,3,2,3,2,1,3,117,0,3,1,1,1,3,0,0,0,0,0,0,0
106,13,1,1,3,1,2,1,3,2,1,139,0,3,2,2,2,2,0,0,0,0,1,0,0
101,22,3,0,2,2,2,3,2,3,2,120,0,2,3,1,2,1,0,0,0,0,0,0,1
135,17,2,0,1,1,1,2,3,1,2,118,1,1,3,1,1,3,0,0,0,0,0,0,0
132,18,3,0,2,2,2,1,1,3,2,122,0,1,2,3,2,1,1,0,0,0,0,0,0
122,13,1,1,2,2,1,1,3,2,1,144,0,1,1,1,3,3,0,1,0,0,0,0,0
133,18,2,0,1,2,2,1,1,2,1,97,1,1,1,1,2,2,1,0,0,0,0,0,0
105,19,3,0,3,2,2,3,3,2,3,110,1,2,2,3,3,2,0,0,0,1,0,0,0
133,20,3,1,2,2,3,2,2,3,3,140,1,3,3,1,3,2,0,0,0,0,0,0,1
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
96,21,1,1,2,3,2,2,1,1,1,141,1,3,2,3,3,2,0,0,0,0,0,1,0
123,21,1,0,1,1,1,1,3,2,3,117,1,1,3,3,1,2,0,0,0,0,0,0,1
110,19,1,0,1,2,1,2,3,3,3,101,0,2,2,2,1,1,0,0,0,0,0,0,1
104,15,1,0,3,3,1,2,3,2,2,90,1,1,2,3,1,2,1,0,0,0,0,0,0
108,15,2,1,1,3,2,3,2,1,2,134,1,1,3,1,3,1,0,1,0,0,0,0,0
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
145,16,1,1,1,2,1,3,3,1,1,133,0,2,3,3,2,2,0,0,1,0,0,0,0
97,20,1,1,3,2,2,2,1,1,3,131,0,3,3,3,2,1,0,1,0,0,0,0,0
141,20,2,1,1,3,2,2,1,3,1,87,0,3,1,1,3,3,0,1,0,0,0,0,0
96,18,3,1,3,2,1,3,1,3,1,134,0,3,2,2,1,3,0,0,0,0,0,0,1
103,11,2,1,1,1,3,1,1,3,1,138,0,3,2,3,2,3,0,0,1,0,0,0,0
145,20,2,0,2,3,1,1,1,3,3,96,1,1,1,1,3,1,1,0,0,0,0,0,0
119,17,1,0,2,2,1,3,2,2,1,112,0,1,2,1,2,2,0,0,0,0,0,0,1
149,18,1,1,3,1,1,3,1,2,3,127,0,1,3,3,1,2,0,0,0,0,1,0,0
108,21,1,1,1,3,1,2,3,2,1,121,1,3,3,1,1,1,0,1,0,0,0,0,0
130,21,1,1,1,3,1,2,3,1,2,90,1,1,2,3,2,1,1,0,0,0,0,0,0
114,15,1,0,1,2,3,2,1,1,1,116,0,1,1,3,1,1,0,0,0,1,0,0,0
97,19,1,0,3,2,2,1,3,2,3,164,1,3,1,1,1,3,0,0,0,1,0,0,0
117,16,2,0,2,3,3,3,1,3,3,105,1,2,2,3,2,2,1,0,0,0,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
116,11,3,1,3,1,1,3,3,2,3,131,1,1,2,1,2,1,0,0,0,1,0,0,0
121,21,1,0,3,3,2,1,3,2,1,101,0,2,1,2,2,1,0,0,0,0,0,1,0
146,18,2,1,2,2,1,3,1,1,1,138,1,1,1,2,2,2,0,0,0,0,0,0,1
119,20,1,0,2,2,2,3,1,3,3,111,0,3,3,3,1,3,0,0,0,0,0,0,1
111,13,2,0,3,1,2,3,1,2,3,122,0,2,2,3,1,3,0,0,0,0,0,1,0
113,19,2,1,1,1,1,1,2,1,1,106,1,2,1,2,3,3,1,0,0,0,0,0,0
114,18,3,0,1,1,2,1,2,3,1,138,1,1,3,1,2,2,0,0,1,0,0,0,0
93,15,2,0,1,1,2,2,3,1,2,155,1,1,1,3,2,3,0,0,0,0,0,0,1
115,22,3,1,1,2,2,2,2,2,2,134,1,3,3,3,1,1,0,0,1,0,0,0,0
138,21,1,1,1,1,3,2,3,2,2,126,0,1,1,3,3,2,1,0,0,0,0,0,0
114,13,1,0,2,2,2,1,3,1,2,100,0,3,2,2,2,2,1,0,0,0,0,0,0
116,13,1,1,1,2,2,1,3,1,3,153,0,2,2,1,2,1,0,0,0,0,0,1,0
121,15,2,0,3,3,1,2,3,3,1,88,0,3,1,3,1,1,0,0,0,0,0,0,0
120,22,2,1,3,3,2,1,3,1,3,123,0,1,1,1,2,1,0,0,0,0,0,0,0
93,11,3,0,3,1,3,2,2,1,3,146,1,2,2,2,1,1,0,0,0,0,1,0,0
122,21,2,0,1,2,2,2,2,3,1,107,0,2,2,3,2,2,0,0,0,0,0,1,0
148,19,2,0,2,1,1,1,1,2,1,140,0,2,2,1,2,1,0,1,0,0,0,0,0
115,20,1,0,3,3,3,3,3,1,3,120,0,3,2,2,1,3,0,0,0,1,0,0,0
149,17,2,1,2,3,1,3,1,2,1,139,1,3,1,3,2,2,1,0,0,0,0,0,0
99,17,1,0,3,1,3,2,3,2,3,150,0,2,3,1,1,1,0,0,0,0,0,0,1
110,20,2,0,1,3,1,1,2,3,1,125,1,3,2,1,3,1,0,1,0,0,0,0,0
117,18,3,1,1,1,2,2,1,3,2,112,0,1,1,2,3,1,0,0,0,0,0,1,0
128,17,3,1,2,3,2,2,1,1,2,84,1,2,3,2,2,3,0,0,0,0,0,0,1
103,12,3,0,1,1,1,3,3,2,3,153,0,1,1,2,1,1,0,0,0,0,0,0,1
114,13,3,0,1,3,2,1,2,1,3,134,0,3,3,3,2,3,0,0,0,0,0,0,0
107,19,1,0,2,1,1,1,2,1,1,110,1,2,1,2,1,2,0,0,0,0,0,0,0
127,14,2,1,1,2,1,1,1,3,2,138,0,1,3,1,1,1,0,0,0,0,0,0,1
125,20,3,0,3,2,2,3,3,2,3,128,0,2,3,2,3,2,1,0,0,0,0,0,0
123,19,2,0,3,1,2,3,3,1,3,135,1,1,2,2,3,2,1,0,0,0,0,0,0
100,19,1,0,1,1,1,1,1,1,2,128,0,1,2,1,2,1,1,0,0,0,0,0,0
101,21,3,1,3,2,2,2,3,1,3,140,1,1,1,3,3,1,1,0,0,0,0,0,0
124,21,3,1,3,1,3,2,2,1,1,100,0,2,3,1,2,2,0,0,0,1,0,0,0
103,18,2,0,3,2,3,2,2,2,2,104,1,3,1,3,3,3,1,0,0,0,0,0,0
132,16,3,1,3,3,2,2,1,1,2,145,1,1,3,1,2,2,0,0,0,0,0,0,1
111,19,2,1,2,1,2,1,3,2,2,128,0,1,3,1,3,3,1,0,0,0,0,0,0
96,19,3,0,2,3,2,3,2,3,3,160,0,1,2,3,3,1,0,0,0,0,0,0,0
149,20,1,1,2,1,1,1,1,2,2,90,1,2,1,1,1,2,0,0,0,1,0,0,0
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
139,21,3,1,3,3,2,1,2,2,3,88,0,3,3,1,2,1,0,1,0,0,0,0,0
120,14,1,0,3,3,1,3,3,3,2,134,0,2,3,1,1,2,0,0,0,0,0,1,0
104,18,3,0,1,1,2,2,2,3,3,113,0,2,1,2,1,3,0,0,0,0,0,0,1
116,15,3,1,3,1,1,2,3,3,1,97,0,3,3,2,2,1,1,0,0,0,0,0,0
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
138,18,2,0,2,2,3,1,1,3,3,132,1,1,2,1,3,3,1,0,0,0,0,0,0
151,20,1,1,2,2,1,3,1,2,2,122,1,1,3,1,1,2,0,1,0,0,0,0,0
121,21,1,1,1,3,2,3,2,1,1,127,1,3,3,1,1,1,0,0,0,0,0,1,0
108,20,3,0,3,2,2,3,3,2,3,128,1,2,3,3,3,2,1,0,0,0,0,0,0
132,13,2,1,2,3,1,1,1,2,3,107,1,2,1,2,3,3,0,0,0,0,0,0,0
119,18,2,0,2,2,2,3,3,2,3,132,1,3,3,2,1,3,0,0,0,0,1,0,0
127,19,3,0,2,2,2,3,3,1,1,119,1,2,1,3,1,3,0,0,1,0,0,0,0
136,13,1,0,3,1,1,1,2,1,3,106,0,1,1,2,2,1,0,0,0,0,0,0,0
138,17,1,0,2,1,1,3,3,2,3,121,1,3,1,2,3,3,0,1,0,0,0,0,0
110,9,2,0,3,1,1,1,2,1,3,159,0,2,3,1,2,2,0,1,0,0,0,0,0
119,13,1,1,2,1,2,3,1,1,3,127,1,3,2,1,3,1,0,0,0,0,0,0,1
92,18,2,0,1,2,1,2,2,2,1,105,1,3,2,2,1,1,0,0,0,0,1,0,0
111,9,2,0,2,2,1,1,3,3,3,160,0,2,3,2,3,2,0,0,1,0,0,0,0
123,18,1,0,2,2,1,1,3,2,2,147,1,1,1,1,1,2,0,0,0,0,0,0,1
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
117,11,1,1,1,2,2,3,3,2,1,118,1,2,2,2,1,1,0,0,0,0,0,0,1
90,20,3,0,3,2,1,2,1,1,3,132,1,1,1,1,1,2,0,0,1,0,0,0,0
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
107,22,1,1,2,3,1,1,1,1,3,90,1,2,1,3,2,1,1,0,0,0,0,0,0
104,15,3,1,1,3,1,2,1,3,3,150,0,3,3,2,3,2,1,0,0,0,0,0,0
145,15,3,0,1,3,1,2,1,1,2,108,0,2,1,1,1,1,1,0,0,0,0,0,0
110,20,2,0,3,2,2,3,3,3,3,140,1,2,3,3,3,3,0,0,0,0,0,0,1
132,19,2,1,1,2,3,3,3,1,1,86,0,3,1,2,2,2,0,0,0,0,0,0,1
116,21,2,0,2,3,2,2,1,3,2,121,0,1,3,3,1,2,0,1,0,0,0,0,0
127,13,2,0,3,3,1,2,2,1,1,92,1,2,2,2,1,2,0,0,0,0,0,0,1
130,20,2,1,2,2,2,2,1,3,3,98,1,2,3,3,1,1,1,0,0,0,0,0,0
106,21,3,0,2,2,3,1,3,1,3,92,1,1,1,3,2,1,0,0,0,0,0,0,1
98,15,3,0,2,3,2,1,1,3,3,151,0,2,1,3,3,3,0,1,0,0,0,0,0
115,13,1,0,1,3,2,1,3,3,2,105,0,3,1,1,2,2,0,0,0,0,0,1,0
140,19,1,1,2,3,2,2,3,2,1,146,1,2,3,1,3,1,0,1,0,0,0,0,0
118,22,2,0,1,2,1,3,2,2,1,118,1,1,3,2,3,1,1,0,0,0,0,0,0
132,21,3,0,1,1,2,2,1,2,3,138,1,1,1,3,2,1,0,0,0,0,0,0,1
136,20,3,1,1,2,2,3,1,2,3,90,0,1,2,3,1,1,1,0,0,0,0,0,0
110,18,2,0,3,1,1,3,1,3,2,126,1,2,1,2,2,3,0,1,0,0,0,0,0
99,15,3,0,3,2,2,1,1,1,1,158,1,3,1,3,1,1,0,0,0,0,0,0,1
94,21,1,0,3,2,1,3,3,1,3,125,1,3,3,3,3,3,0,1,0,0,0,0,0
120,20,2,1,1,2,2,3,2,2,3,88,0,2,3,2,2,1,1,0,0,0,0,0,0
111,19,2,0,1,2,2,1,2,1,2,142,0,3,2,1,3,1,0,1,0,0,0,0,0
110,23,3,0,2,2,2,2,2,1,3,119,0,1,2,2,3,3,0,0,0,0,0,1,0
125,13,3,0,3,2,2,3,3,2,1,162,1,1,1,2,2,3,0,0,0,0,0,1,0
104,11,2,1,2,2,3,3,3,3,2,146,0,2,1,3,1,1,0,1,0,0,0,0,0
144,20,3,1,3,1,2,2,3,3,3,90,0,2,1,3,1,3,1,0,0,0,0,0,0
110,20,2,0,3,2,2,3,3,3,3,140,1,2,3,3,3,3,0,0,0,0,0,0,1
133,19,1,1,1,3,2,2,2,2,3,94,0,3,3,1,3,3,0,0,0,0,0,0,0
125,19,3,1,3,2,2,3,2,1,3,120,0,3,3,1,1,3,0,1,0,0,0,0,0
115,20,1,0,2,1,2,2,3,2,3,125,0,3,1,3,1,1,0,0,0,1,0,0,0
115,14,3,1,1,3,1,3,3,2,1,106,0,2,1,1,1,2,0,1,0,0,0,0,0
96,20,1,0,1,3,3,2,3,1,3,106,0,1,1,1,3,1,1,0,0,0,0,0,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
151,20,3,1,1,2,2,1,2,2,1,149,0,1,3,2,2,2,0,0,0,0,0,0,1
96,17,2,0,3,3,3,3,2,1,1,110,0,2,3,3,3,3,0,0,0,0,0,0,0
111,13,3,0,1,1,1,2,2,3,2,105,1,3,1,2,1,2,0,1,0,0,0,0,0
111,14,3,1,1,3,2,1,2,2,2,129,0,3,2,1,1,1,0,0,0,0,0,0,1
95,18,2,1,2,2,3,2,3,1,2,133,0,1,1,3,2,1,0,1,0,0,0,0,0
125,20,1,0,2,3,1,3,3,3,3,86,1,1,3,3,3,3,0,1,0,0,0,0,0
110,16,3,0,1,2,3,1,2,3,2,123,0,1,1,1,3,2,0,1,0,0,0,0,0
119,19,1,0,2,1,2,1,3,3,2,121,0,3,2,2,3,1,0,0,0,0,0,0,1
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
92,11,2,0,2,3,3,2,3,1,2,138,0,3,2,1,1,1,0,0,0,0,0,0,1
122,15,2,1,1,3,1,2,1,3,3,124,0,3,3,2,3,2,0,0,0,0,1,0,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
123,12,1,0,2,2,1,3,2,1,2,132,0,2,1,3,3,2,0,0,0,0,0,1,0
150,20,3,0,2,3,1,2,1,3,2,90,0,1,1,1,1,2,0,1,0,0,0,0,0
112,15,2,1,1,3,1,2,2,3,2,98,0,3,3,1,3,1,0,0,0,0,1,0,0
103,20,1,1,3,3,2,3,3,3,1,88,0,1,1,3,3,1,0,1,0,0,0,0,0
131,17,1,0,2,1,1,2,3,3,1,95,0,1,2,3,1,3,0,1,0,0,0,0,0
88,18,1,0,1,1,1,1,2,1,1,128,0,1,1,2,1,1,0,0,0,0,0,0,1
95,17,2,1,1,3,1,1,3,1,1,156,0,1,1,2,2,3,1,0,0,0,0,0,0
147,17,3,1,2,1,1,1,2,2,3,118,0,3,1,3,1,3,1,0,0,0,0,0,0
119,21,3,1,2,1,1,1,3,2,1,100,0,2,2,1,2,2,0,0,0,0,0,0,1
108,18,3,1,2,1,2,1,2,2,2,142,1,1,2,3,2,3,0,0,0,0,0,0,0
93,22,2,0,1,3,3,1,3,3,3,110,0,1,2,1,2,2,0,1,0,0,0,0,0
112,21,1,1,2,1,2,2,3,2,1,128,0,1,1,1,3,1,0,0,0,0,0,0,0
96,14,3,1,2,2,1,1,3,3,2,155,1,1,1,3,2,1,0,0,0,0,0,1,0
98,19,3,0,3,2,2,2,1,2,1,122,0,3,2,2,2,3,0,0,0,0,0,0,1
114,9,1,0,3,2,1,2,1,2,3,165,0,3,3,2,2,1,0,0,0,0,1,0,0
107,10,3,1,2,1,3,2,1,2,2,128,1,3,2,2,2,2,0,1,0,0,0,0,0
135,16,2,0,3,1,1,2,1,2,3,96,0,1,2,2,2,1,0,0,0,0,0,0,0
129,17,1,0,2,3,1,3,1,1,2,104,0,2,3,1,2,2,0,1,0,0,0,0,0
124,20,3,1,1,2,2,1,1,2,1,114,1,3,1,3,1,2,1,0,0,0,0,0,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
116,20,2,1,1,2,2,1,3,2,2,115,1,1,2,1,1,2,1,0,0,0,0,0,0
141,20,3,1,3,3,1,2,1,1,1,124,0,3,1,1,3,3,0,0,0,0,0,0,1
135,17,2,1,3,1,1,3,3,2,1,115,1,2,1,2,1,2,0,0,0,0,0,0,1
116,13,2,0,2,3,2,3,1,3,3,136,0,2,3,2,2,3,0,0,0,0,0,1,0
106,17,3,0,1,1,1,2,2,1,2,94,0,2,1,3,3,3,1,0,0,0,0,0,0
107,20,3,1,1,2,1,3,1,1,1,112,1,2,3,3,1,1,0,0,0,1,0,0,0
130,21,2,0,2,2,2,2,2,2,2,120,0,1,2,1,1,1,0,0,0,1,0,0,0
108,19,3,0,3,3,1,2,2,2,2,149,0,1,1,3,2,3,1,0,0,0,0,0,0
115,17,2,0,1,1,3,1,3,3,3,122,0,3,1,1,1,2,1,0,0,0,0,0,0
140,16,1,0,3,3,1,3,3,2,1,106,1,2,3,2,2,1,1,0,0,0,0,0,0
100,19,2,1,3,2,2,3,1,3,1,100,0,3,3,2,3,1,0,0,0,0,0,1,0
112,12,2,1,3,2,2,3,1,2,1,124,1,3,2,1,3,3,0,0,0,1,0,0,0
113,15,3,1,2,1,2,1,2,1,3,143,1,2,1,3,2,3,0,0,0,0,0,0,0
120,22,3,1,3,2,1,1,3,2,3,83,1,3,3,2,1,2,0,0,0,1,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
142,20,2,0,2,2,2,3,3,2,3,90,0,1,3,2,3,2,0,0,0,0,0,0,0
130,19,1,0,1,1,1,1,1,1,1,90,1,1,1,1,1,1,0,0,0,0,0,0,0
139,16,3,1,3,3,1,3,3,3,3,104,0,1,2,3,3,2,0,0,0,0,1,0,0
117,19,3,1,2,2,1,2,2,1,3,104,1,1,2,1,2,3,0,1,0,0,0,0,0
105,17,2,0,3,1,3,1,3,2,1,120,0,1,1,3,3,1,0,0,1,0,0,0,0
116,21,2,0,3,3,3,1,1,1,3,124,1,2,1,1,1,3,0,0,0,0,0,0,1
120,19,2,1,3,3,1,1,2,1,3,119,0,2,2,3,3,1,0,0,0,0,0,0,1
117,17,3,1,3,1,2,1,2,1,3,151,0,2,2,2,3,1,0,0,1,0,0,0,0
118,20,3,0,3,2,2,3,3,2,3,140,1,2,3,2,3,2,0,0,0,0,0,0,1
102,16,3,0,2,3,2,1,3,2,1,100,1,1,3,3,1,3,1,0,0,0,0,0,0
130,13,3,0,2,2,2,2,1,2,3,102,0,1,1,3,2,2,1,0,0,0,0,0,0
103,19,1,0,3,1,2,1,1,1,1,128,1,3,1,2,2,3,0,0,0,1,0,0,0
110,18,3,0,1,1,1,1,1,2,3,120,1,2,2,1,1,3,0,0,0,0,0,0,1
103,21,2,0,1,2,2,3,2,1,2,126,0,3,1,1,3,1,0,1,0,0,0,0,0
140,15,1,1,1,3,1,3,1,1,2,92,0,1,1,2,1,2,0,0,0,0,0,0,0
110,20,1,1,2,2,2,3,1,3,3,120,1,1,1,3,1,2,0,1,0,0,0,0,0
93,12,3,1,1,1,3,2,3,3,3,144,0,3,2,2,1,2,1,0,0,0,0,0,0
104,17,3,1,3,1,3,1,1,2,3,120,0,3,3,2,3,2,0,0,1,0,0,0,0
143,17,3,1,2,1,1,2,2,3,3,141,1,3,1,1,2,2,0,0,0,1,0,0,0
128,17,2,1,1,2,2,3,1,1,2,150,0,2,1,3,1,1,0,0,0,0,0,0,0
127,19,1,1,2,1,2,1,1,1,2,120,0,1,1,2,1,2,0,0,0,0,0,0,0
118,20,3,0,3,2,2,3,3,2,3,140,1,2,3,2,3,2,0,0,0,0,0,0,1
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
103,19,2,1,3,3,2,3,2,1,1,136,1,2,1,3,1,2,1,0,0,0,0,0,0
107,20,1,0,2,1,1,3,3,2,2,127,1,2,2,2,3,1,0,0,0,0,0,0,0
120,20,1,0,1,1,1,1,1,1,2,110,1,1,1,2,1,1,0,0,0,1,0,0,0
114,19,2,0,2,2,1,3,1,2,2,120,0,2,1,3,1,1,0,0,0,0,0,0,0
132,10,3,1,2,1,2,2,1,2,1,112,1,1,1,3,1,2,0,1,0,0,0,0,0
133,14,2,0,1,3,1,3,3,2,1,128,0,3,1,2,3,3,0,0,0,0,0,1,0
155,18,2,1,3,3,1,2,2,1,2,144,1,1,1,3,2,2,0,1,0,0,0,0,0
146,20,1,1,2,3,1,2,3,3,3,139,1,3,2,1,1,3,0,0,0,0,1,0,0
124,18,2,0,2,1,2,3,3,3,3,110,1,2,2,3,3,3,0,0,0,0,0,0,0
132,18,1,0,3,3,2,3,1,1,1,136,0,3,3,2,3,2,1,0,0,0,0,0,0
108,18,3,1,3,1,1,3,1,2,3,110,1,2,2,1,3,2,0,1,0,0,0,0,0
111,18,2,0,1,3,2,3,2,1,2,126,1,1,1,3,1,2,1,0,0,0,0,0,0
124,16,3,0,2,2,2,3,3,3,2,156,1,3,3,2,2,2,0,0,0,0,0,0,0
122,21,2,1,3,1,2,1,3,3,3,126,1,2,1,1,1,2,0,1,0,0,0,0,0
112,20,1,0,1,1,2,2,3,1,2,138,1,2,1,1,2,1,0,0,0,0,0,0,1
105,19,3,0,3,2,2,3,3,2,3,110,1,2,2,3,3,2,0,0,0,1,0,0,0
112,11,2,1,1,1,2,3,3,1,2,127,0,2,3,2,2,1,1,0,0,0,0,0,0
129,23,3,0,1,2,2,2,3,3,1,111,1,2,2,2,3,1,0,0,1,0,0,0,0
122,10,1,0,1,3,2,1,1,3,3,117,1,1,3,1,3,1,0,0,0,0,0,0,0
128,17,2,0,1,3,1,3,1,1,2,87,1,2,2,3,1,2,0,0,0,0,0,0,0
128,17,2,0,3,3,3,2,3,1,3,116,0,2,3,2,1,1,0,0,0,0,0,1,0
100,21,2,1,1,2,1,2,3,1,3,119,1,2,1,2,1,1,0,0,0,0,0,0,1
119,12,3,1,2,2,1,3,1,2,2,152,1,1,3,3,1,3,0,1,0,0,0,0,0
121,21,1,0,3,3,3,1,2,3,3,93,1,2,2,3,3,1,0,0,0,0,0,0,1
108,20,3,0,3,2,2,3,3,2,3,128,1,2,3,3,3,2,1,0,0,0,0,0,0
121,13,2,0,1,3,1,2,3,2,2,139,1,1,1,2,2,2,0,1,0,0,0,0,0
113,21,2,1,2,2,2,3,2,3,1,136,1,1,3,1,3,2,1,0,0,0,0,0,0
95,13,3,1,1,2,1,1,2,1,2,143,1,1,2,2,2,1,0,0,0,0,0,0,0
94,17,1,0,2,1,1,1,2,1,1,118,0,3,1,1,1,3,1,0,0,0,0,0,0
132,16,1,1,2,1,2,2,1,2,1,134,0,1,3,1,3,1,0,0,0,0,0,0,1
140,20,2,0,1,2,3,3,1,1,1,121,1,2,2,1,2,2,1,0,0,0,0,0,0
105,12,3,0,1,2,3,2,2,2,1,141,0,3,3,3,1,1,0,0,0,0,0,0,1
123,20,2,0,2,2,2,2,1,2,2,90,1,1,1,1,2,2,0,1,0,0,0,0,0
127,18,3,1,1,1,2,2,1,3,3,135,1,1,2,1,2,3,1,0,0,0,0,0,0
94,22,3,0,2,2,2,1,3,2,3,129,0,2,2,2,1,3,1,0,0,0,0,0,0
108,13,2,0,3,2,2,3,1,3,1,124,0,2,2,2,3,3,0,0,0,0,0,0,0
