,subgroup_musicGenre_electronic_0_mean_abs_shap,subgroup_musicGenre_electronic_1_mean_abs_shap,subgroup_musicGenre_folk_0_mean_abs_shap,subgroup_musicGenre_folk_1_mean_abs_shap,subgroup_musicGenre_indie_0_mean_abs_shap,subgroup_musicGenre_indie_1_mean_abs_shap,subgroup_musicGenre_latin_0_mean_abs_shap,subgroup_musicGenre_latin_1_mean_abs_shap,subgroup_musicGenre_pop_0_mean_abs_shap,subgroup_musicGenre_pop_1_mean_abs_shap,subgroup_musicGenre_rap_1_mean_abs_shap,subgroup_musicGenre_rap_0_mean_abs_shap,subgroup_musicGenre_rock_0_mean_abs_shap,subgroup_musicGenre_rock_1_mean_abs_shap
armsMovement,0.029658828930709626,0.03170428053153126,0.029694613540119867,0.031364950205331844,0.029977917962519803,0.03048122055717447,0.030293774452775427,0.027365954002442135,0.029674943931895563,0.032679576721597894,0.02649558361621866,0.03031442921138158,0.030178206083972946,0.029256003671894504
handsMovement,0.03315902396093373,0.032025342100107455,0.03280399216743513,0.03363416326712244,0.033053492842259606,0.03176482584741166,0.03286296930828227,0.03390222606027324,0.03273254772288918,0.03477322276488339,0.03233437939525014,0.03301619981879296,0.033261189228776626,0.03158892577622668
legsMovement,0.003993892673515482,0.0034536053513267687,0.003757365127539247,0.004505702594105751,0.003904385900947705,0.0038453757085390983,0.003897645014609198,0.003924516386660554,0.0040052184787836165,0.00307326801705121,0.003952188269131712,0.0038957714820717342,0.003855776100312057,0.004104561574846125
feetMovement,0.017847322502204218,0.018435708007713318,0.018119652091409064,0.017227449977734132,0.01786190584870129,0.0190996680188393,0.01790275160743619,0.01838933964325229,0.018190401473817844,0.016050796379320758,0.019885245312660664,0.017783717252346537,0.018028651312635324,0.01758464557037301
musicGenre_electronic,0.0016928371991661193,0.012240169565734288,0.003901131867390267,0.0019125965346770278,0.0036100103483506117,0.002357449260066947,0.003668578853197863,0.002132677996577977,0.003835091413950708,0.0010520667659958383,0.0013086204241737004,0.0037108517603161107,0.0039035060630803905,0.0017652117787195349
musicGenre_folk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
musicGenre_indie,0.0038079774437896723,0.0012501839743864413,0.0038797635228045827,0.0011805763247455631,0.0011883599550240047,0.031996129358683775,0.003595967668424586,0.0011783340390808547,0.003624233596195382,0.0013189929252951245,0.0012215881096457862,0.0035478366958154395,0.003852843976629743,0.0011191151166042575
musicGenre_latin,0.00922073007539069,0.0028256221053265737,0.009317313674227574,0.0030029565735651704,0.008495876367306861,0.0030605650849809675,0.0028663702995087815,0.05765704852497639,0.00884743213818385,0.0023195165906516415,0.0027971337749967654,0.008566635293035906,0.009249594438350797,0.002880994043384485
musicGenre_pop,0.005135928150006633,0.0024942542420330147,0.0051940195321127135,0.0024903874580580313,0.004844788280640396,0.0024823539463941706,0.0049248084560409066,0.0023459723895478133,0.002454023069525929,0.022192501060174865,0.0024058034113366854,0.004872296774247624,0.005161172580536586,0.002455875651889593
musicGenre_rap,0.001049901011543322,0.0006105313222323799,0.0010437949443655092,0.0006767212298402497,0.000994218840924415,0.000704059837162803,0.0010162268158768863,0.0005722701052138472,0.001027396040142218,0.0005510137514621398,0.005165716217753157,0.0006150924877386907,0.001059013146078217,0.0005815560082232358
musicGenre_rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
