timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
118.0,20.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,140.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,20.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,129.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,19.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,128.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,21.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,136.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,17.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,81.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125.0,21.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,104.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
138.0,17.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,139.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101.0,13.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,149.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,11.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,136.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92.0,19.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,127.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167.0,22.0,3.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,84.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,21.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,120.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,19.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,135.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,20.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,131.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,13.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,98.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138.0,14.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,118.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,19.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,110.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,22.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,143.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147.0,22.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,125.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,12.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,161.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96.0,15.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,161.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,18.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,122.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145.0,20.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,92.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,22.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,113.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.0,20.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,119.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,110.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152.0,20.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,90.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,20.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,118.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,140.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130.0,20.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,145.0,0.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146.0,18.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,92.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104.0,19.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,127.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
