,subgroup_musicGenre_electronic_0_mean_abs_shap,subgroup_musicGenre_electronic_1_mean_abs_shap,subgroup_musicGenre_folk_1_mean_abs_shap,subgroup_musicGenre_folk_0_mean_abs_shap,subgroup_musicGenre_indie_0_mean_abs_shap,subgroup_musicGenre_indie_1_mean_abs_shap,subgroup_musicGenre_latin_0_mean_abs_shap,subgroup_musicGenre_latin_1_mean_abs_shap,subgroup_musicGenre_pop_0_mean_abs_shap,subgroup_musicGenre_pop_1_mean_abs_shap,subgroup_musicGenre_rap_0_mean_abs_shap,subgroup_musicGenre_rap_1_mean_abs_shap,subgroup_musicGenre_rock_0_mean_abs_shap,subgroup_musicGenre_rock_1_mean_abs_shap
handsMovement,0.03926470716198032,0.04105913265453968,0.037834801646034776,0.03997698085043582,0.03979008497338357,0.03656703080620172,0.03957768638499116,0.03945573043740839,0.038926233172197115,0.04458950589432452,0.03968043713672722,0.03820680931547208,0.03965118005439099,0.03913799945498589
legsMovement,0.009653092117634581,0.008762115934556683,0.008548809585213975,0.009732335825037705,0.009489962749710226,0.009695141240494802,0.00959744320613289,0.0087490782967824,0.009063032833034836,0.012979884471164787,0.009420285323570723,0.010486795322615998,0.009635161553909954,0.008862388682530607
feetMovement,0.028354101576524075,0.029019702750875474,0.029565134276987825,0.02820277919381358,0.02882369001676398,0.02370666449787678,0.0288433083778758,0.025398365213774747,0.027627909997734616,0.03505966186473371,0.028075896362336924,0.03301609982727838,0.02947837140328736,0.02349384630887028
musicGenre_electronic,0.0006294885472370535,0.003147451521670429,0.0005327548093557581,0.0011732770824422433,0.001081665098095741,0.0006279899236542405,0.0011040854446151033,0.0006102180269520799,0.0011025052280758867,0.000635457748340303,0.0010670493733606634,0.000849239858828864,0.0011617171586707498,0.0005011302597122268
musicGenre_folk,0.006417887592289675,0.004080487755007176,0.014302852048785574,0.004053075861193195,0.006098531347151581,0.005086538800974571,0.00626903391707703,0.004069512598866723,0.006394477650343954,0.003138544371018641,0.006194689997601479,0.004074994636402052,0.006465667178849833,0.0038782782642279153
musicGenre_indie,0.007640529492992005,0.003448354445910324,0.0035771315091159073,0.007743175386855904,0.0034490612840718526,0.05329091943752914,0.007458504568532354,0.002739603675628191,0.007349211429479744,0.003722609249848407,0.0072470601958990405,0.003358547917787088,0.007613176019393598,0.0036403982152857246
musicGenre_latin,0.003100915153667671,0.0008531484073451306,0.000842714261464691,0.0031749173264650236,0.0028753021095229195,0.0007387509026205709,0.0008936299356215899,0.017586280409369916,0.00290243137321255,0.0013332159663285153,0.002861148625414112,0.0011415839843038047,0.0031316878066638197,0.0007331538617305843
musicGenre_pop,0.007630094584564698,0.004208522464265321,0.004019253666746821,0.007784113294958247,0.00726980148112167,0.004258238646057482,0.0072991294092129965,0.005109627914382457,0.004378604061885392,0.028167379393201655,0.007288724853288834,0.00437166354417719,0.007567516511946951,0.0045627806912179325
musicGenre_rap,0.003074432190433983,0.0010675933263227962,0.0009216697977363689,0.003173098621709769,0.0028570801970675065,0.0011768139429089682,0.002906706555316712,0.001382015586274606,0.002962143148295393,0.0009849162780757583,0.0010897217892698015,0.022021966248961956,0.0030871847376977325,0.0010326984321853098
musicGenre_rock,0.028433636707850082,0.010757129031732234,0.01068906612979747,0.02901225355194815,0.02658706679492875,0.010817842340466694,0.02745700991499421,0.009464884919209302,0.026993176294840028,0.013583992316169387,0.026661793896361637,0.011696501605324792,0.010980523669306099,0.09664156311639621
