,subgroup_musicGenre_electronic_0_mean_abs_shap,subgroup_musicGenre_electronic_1_mean_abs_shap,subgroup_musicGenre_folk_0_mean_abs_shap,subgroup_musicGenre_folk_1_mean_abs_shap,subgroup_musicGenre_indie_0_mean_abs_shap,subgroup_musicGenre_indie_1_mean_abs_shap,subgroup_musicGenre_latin_0_mean_abs_shap,subgroup_musicGenre_latin_1_mean_abs_shap,subgroup_musicGenre_pop_0_mean_abs_shap,subgroup_musicGenre_pop_1_mean_abs_shap,subgroup_musicGenre_rap_0_mean_abs_shap,subgroup_musicGenre_rap_1_mean_abs_shap,subgroup_musicGenre_rock_1_mean_abs_shap,subgroup_musicGenre_rock_0_mean_abs_shap
bodyPartsCombination,0.02691531668663658,0.02890729901736713,0.027341707771339457,0.027162654792314164,0.027163155930316735,0.029061945268964506,0.027914708013754445,0.021081370411347,0.026952527837156917,0.03053810034860194,0.027455795506176203,0.02546721133228284,0.026894524655777536,0.027400886639097913
musicBPM,0.18988841309457555,0.2083359305557831,0.19197308983823425,0.20032484419560462,0.19157338143995287,0.21713758087702895,0.19256354056822883,0.20343701122296567,0.19719873626380505,0.1602144851637926,0.19323430472060948,0.1972008287087374,0.17049849758248822,0.19867720199255515
sameStartEndPositionPlace,0.006793446069615695,0.006636058652343656,0.006800055051137435,0.006597803852439318,0.006742503722066042,0.007002559403856888,0.0063306641636705,0.011196114544237436,0.00691062156688949,0.005416982897077957,0.006898599349604651,0.005061398438903537,0.006238397314250784,0.006879541293466598
headMovement,0.007803306249855086,0.007063189976450503,0.007663532464171328,0.007629906114533503,0.007641439365919409,0.007848452127530626,0.007688394545955278,0.0073376343378607255,0.007644648220316068,0.007771835892019536,0.007651766641133747,0.007726003250022835,0.008040957399885721,0.0075714890281619865
armsMovement,0.009969554341692381,0.010108767922577793,0.010013467418201092,0.009925163625974898,0.00991825151385322,0.010948296814828357,0.009927726334938878,0.01070868400538625,0.010296822848237358,0.0072759007225181175,0.009982075446569469,0.010183693853536471,0.009989234422767394,0.009998764573808652
handsMovement,0.05836910521779754,0.05937686025615894,0.058080749147419584,0.060696972192947965,0.05828558752220537,0.06197785481621699,0.05878658778258955,0.05632259810809821,0.059206164603239395,0.052775214460323266,0.05867480225440242,0.05723355957142553,0.058313968242628314,0.0586247331293647
legsMovement,0.02747531589484051,0.028360591872464192,0.027567305695582942,0.028011333130582947,0.02767696428192715,0.027324289422059472,0.02777549415658278,0.02636113835442637,0.027002775873022005,0.03352444844838592,0.027903793407531956,0.02448049656655783,0.02421297020274527,0.028418414096313786
feetMovement,0.01391674000471364,0.013233326817015396,0.013743781713393088,0.013948433423706975,0.013481788969388515,0.017406044435571397,0.01368387979852194,0.014788457928550897,0.013864551622274405,0.013031640102723889,0.013918895586185136,0.012070972999550062,0.014042602461068516,0.013723605285941456
musicGenre_electronic,0.0021405709308853493,0.0069748751909708695,0.003269833308214339,0.002328041419638672,0.0031558350868140955,0.0023531430318750757,0.0031928820790981262,0.0020835784147589264,0.0032530386070171993,0.0016550251405175968,0.0031932364077618407,0.0018607866283878317,0.0021644904600546,0.0033023623789417396
musicGenre_folk,0.0016918072669385793,0.0006973915054158371,0.0007348900218176915,0.004819801349395769,0.0015537291394744368,0.0007935406276529643,0.0015632249076026126,0.0008010476322593401,0.0015953250454569063,0.0005903927984181792,0.0015635869425698206,0.0006464915744516645,0.0007747450214141185,0.0016567558065489134
musicGenre_indie,0.0013208439759774516,0.0004835831276595749,0.0012955765995608414,0.0005441309853608728,0.0005464210893338337,0.008512774051846016,0.0012091767074719696,0.0006058337089090952,0.0012187226604469757,0.0005830735238132011,0.0011997165784523255,0.0006052052810436162,0.0005563630465159232,0.0012896213789703188
musicGenre_latin,0.014848245858067276,0.005211570417976387,0.014702624930291015,0.005273948913143776,0.013569523209386267,0.005426436174576056,0.005233037426929161,0.09216498310975067,0.013856037330532454,0.004694019147687977,0.013566464042072294,0.005208164451904613,0.005449677399544125,0.014622928450043735
musicGenre_pop,0.001754238578722197,0.000603211613419069,0.0017263256344680034,0.0006566320897500513,0.0016010495468125588,0.0006343754810778303,0.0016110843352017223,0.0006648744988735026,0.0006472371032668976,0.009513392474928621,0.0016029571764921114,0.0005801062138753899,0.0006235599568944595,0.0017291352175504986
musicGenre_rap,0.0009198263465422642,0.000868153969871606,0.0009491374210703918,0.0007369896656429193,0.0009242234317787945,0.0007334030476196154,0.0009183376080300348,0.0008202122511666907,0.0009193496606704292,0.000821416128810275,0.0007869122193613599,0.0024421613260243794,0.0007507239055288641,0.0009451576327726306
musicGenre_rock,0.014402007636856316,0.008074144719810201,0.014281073811151606,0.008225719508551485,0.013565891311369954,0.008172376804473237,0.01364904009194936,0.008063617318686354,0.013734550589548988,0.007878881507642188,0.013523573478002157,0.008530975431982994,0.03543753480197662,0.008171337873538997
